"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 15 12:01:00 MSK 2019","Thu Aug 15 12:01:00 MSK 2019","422","","","","","","Новые : Справочник.НастройкиПломбировкиДокументов.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:01:57 MSK 2019","Thu Aug 15 12:01:57 MSK 2019","204","","","","","","Списки : Справочник.СлужебныеЗадания.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:03:52 MSK 2019","Thu Aug 15 12:03:52 MSK 2019","150","","","","","","Обработка.ПереходСНДС18НаНДС20.Форма.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:04:04 MSK 2019","Thu Aug 15 12:04:04 MSK 2019","234","","","","","","Отчет.АктСверкиВзаиморасчетов.Форма.ФормаОтчета","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:03:50 MSK 2019","Thu Aug 15 12:03:50 MSK 2019","94","","","","","","Обработка.ОбработкаОбслуживанияСканерАТОЛ.Форма.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:11:40 MSK 2019","Thu Aug 15 12:11:40 MSK 2019","3","","","","","","РегистрНакопления.ТоварыКомитента: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:06:22 MSK 2019","Thu Aug 15 12:06:22 MSK 2019","3","","","","","","РегистрСведений.ВсеОбновленияСПАРКОбщее: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:06:10 MSK 2019","Thu Aug 15 12:06:10 MSK 2019","4","","","","","","Константа.СоздаватьПКОПриПроведенииОКС: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:06:22 MSK 2019","Thu Aug 15 12:06:22 MSK 2019","4","","","","","","Константа.ИспользоватьКлиентов: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:05:28 MSK 2019","Thu Aug 15 12:05:28 MSK 2019","3","","","","","","Справочник.МаркетинговыеАкции: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:03:29 MSK 2019","Thu Aug 15 12:03:29 MSK 2019","288","","","","","","Списки : Документ.ТТК.Форма.ФормаВыбора","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:04:07 MSK 2019","Thu Aug 15 12:04:08 MSK 2019","1054","","","","","","Отчет.АнализТовародвижения.Форма.ФормаОтчета","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:00:14 MSK 2019","Thu Aug 15 12:00:14 MSK 2019","328","","","","","","Новые : Справочник.ДатаМобайл_ДокументыТСД.Форма.ФормаЭлементаУправляемая","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:09:38 MSK 2019","Thu Aug 15 12:09:38 MSK 2019","4","","","","","","Константа.ПовторитьЗагрузкуСообщенияОбменаДаннымиПередЗапуском: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:01:46 MSK 2019","Thu Aug 15 12:01:46 MSK 2019","156","","","","","","Новые : Справочник.ПроизводителиНоменклатуры.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:03:31 MSK 2019","Thu Aug 15 12:03:31 MSK 2019","263","","","","","","Существующие : Документ.УстановкаЦенНоменклатурыПоставщика.Форма.ФормаДокумента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаДокумента"
"passed","Thu Aug 15 12:10:20 MSK 2019","Thu Aug 15 12:10:20 MSK 2019","3","","","","","","РегистрСведений.СоставыГруппПользователей: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:55 MSK 2019","Thu Aug 15 12:00:56 MSK 2019","172","","","","","","Списки : Справочник.Меркурий_ФормыВСД.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:00:40 MSK 2019","Thu Aug 15 12:00:40 MSK 2019","203","","","","","","Списки : Справочник.Меркурий_ЕдиницыИзмерения.Форма.ФормаВыбора","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:03:49 MSK 2019","Thu Aug 15 12:03:50 MSK 2019","81","","","","","","Обработка.ОбработкаОбслуживанияВесыАТОЛ.Форма.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:10:44 MSK 2019","Thu Aug 15 12:10:44 MSK 2019","4","","","","","","РегистрСведений.ЕГАИС_СоответствиеНоменклатуры: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:08:30 MSK 2019","Thu Aug 15 12:08:30 MSK 2019","4","","","","","","Константа.ИспользоватьЗаметки: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:07:26 MSK 2019","Thu Aug 15 12:07:26 MSK 2019","3","","","","","","Константа.ОтложенноеОбновлениеЗавершеноУспешно: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:06:09 MSK 2019","Thu Aug 15 12:06:09 MSK 2019","5","","","","","","РегистрСведений.ЧекиОКС: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:07:14 MSK 2019","Thu Aug 15 12:07:14 MSK 2019","4","","","","","","Константа.ЗагружатьКассировИКонсультантов: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:05:19 MSK 2019","Thu Aug 15 12:05:20 MSK 2019","4","","","","","","РегистрНакопления.Закупки: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:11:20 MSK 2019","Thu Aug 15 12:11:20 MSK 2019","3","","","","","","Константа.СоздаватьЭлектронныеПодписиНаСервере: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:03:24 MSK 2019","Thu Aug 15 12:03:25 MSK 2019","281","","","","","","Списки : Документ.СообщениеОбменСБанками.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:00:51 MSK 2019","Thu Aug 15 12:00:51 MSK 2019","204","","","","","","Списки : Справочник.Меркурий_Страны.Форма.ФормаВыбора","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:10:27 MSK 2019","Thu Aug 15 12:10:27 MSK 2019","3","","","","","","Документ.АктПереоценки: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:08:41 MSK 2019","Thu Aug 15 12:08:41 MSK 2019","3","","","","","","РегистрСведений.ГлубиныАссортиментнойМатрицы: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:04:29 MSK 2019","Thu Aug 15 12:04:30 MSK 2019","469","","","","","","Отчет.ОстаткиТоваров.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:00:50 MSK 2019","Thu Aug 15 12:00:50 MSK 2019","187","","","","","","Списки : Справочник.Меркурий_СтатусыГотовностиРезультата.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:03:31 MSK 2019","Thu Aug 15 12:03:32 MSK 2019","388","","","","","","Новые : Документ.Чек.Форма.ФормаДокумента","ТестДолжен_ОткрытьФормуНовогоДокумента"
"passed","Thu Aug 15 12:01:52 MSK 2019","Thu Aug 15 12:01:52 MSK 2019","156","","","","","","Новые : Справочник.РабочиеМеста.Форма.ФормаГруппы","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:05:52 MSK 2019","Thu Aug 15 12:05:52 MSK 2019","3","","","","","","Документ.ЗакрытиеЗаказов: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"broken","Thu Aug 15 12:11:36 MSK 2019","Thu Aug 15 12:11:36 MSK 2019","11","","","","","","РегистрСведений.ПараметрыРаботыВерсийРасширений: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:03:20 MSK 2019","Thu Aug 15 12:03:20 MSK 2019","266","","","","","","Списки : Документ.РасчетФинансовогоРезультата.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:00:00 MSK 2019","Thu Aug 15 12:00:00 MSK 2019","190","","","","","","Списки : Справочник.ВерсииФайлов.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:10:42 MSK 2019","Thu Aug 15 12:10:42 MSK 2019","8","","","","","","Справочник.Меркурий_ТипыХозяйствующихСубъектов: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:03:03 MSK 2019","Thu Aug 15 12:03:04 MSK 2019","359","","","","","","Новые : Документ.ПереносДоходовИРасходов.Форма.ФормаДокумента","ТестДолжен_ОткрытьФормуНовогоДокумента"
"passed","Thu Aug 15 12:08:45 MSK 2019","Thu Aug 15 12:08:45 MSK 2019","4","","","","","","Константа.ИспользоватьВерсионированиеОбъектов: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:08:17 MSK 2019","Thu Aug 15 12:08:17 MSK 2019","3","","","","","","Справочник.КлючиАналитикиУчетаПартийНоменклатуры: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:03:57 MSK 2019","Thu Aug 15 12:03:58 MSK 2019","966","","","","","","Обработка.СозданиеЗаказов.Форма.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:06:04 MSK 2019","Thu Aug 15 12:06:04 MSK 2019","3","","","","","","РегистрНакопления.ЕГАИС_ОстаткиРегистра2: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:01:42 MSK 2019","Thu Aug 15 12:01:42 MSK 2019","172","","","","","","Списки : Справочник.ПодарочныеСертификаты.Форма.ФормаГенерацииКарт","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:01:00 MSK 2019","Thu Aug 15 12:01:00 MSK 2019","216","","","","","","Списки : Справочник.НастройкиОбменСБанками.Форма.ФормаВыбора","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:06:16 MSK 2019","Thu Aug 15 12:06:16 MSK 2019","3","","","","","","Константа.СтатьяРасходовВозвратТоваровПоставщику: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:07:05 MSK 2019","Thu Aug 15 12:07:05 MSK 2019","3","","","","","","Константа.ЗаголовокСистемы: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:11:24 MSK 2019","Thu Aug 15 12:11:24 MSK 2019","3","","","","","","РегистрСведений.КалендарныеГрафики: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:01:42 MSK 2019","Thu Aug 15 12:01:42 MSK 2019","219","","","","","","Списки : Справочник.ПодарочныеСертификаты.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:05:35 MSK 2019","Thu Aug 15 12:05:35 MSK 2019","8","","","","","","Справочник.Меркурий_СтатусыГотовностиРезультата: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:49 MSK 2019","Thu Aug 15 12:00:49 MSK 2019","187","","","","","","Списки : Справочник.Меркурий_СтатусыВСД.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:05:24 MSK 2019","Thu Aug 15 12:05:24 MSK 2019","3","","","","","","Константа.СообщениеОбменаДаннымиИзГлавногоУзла: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:25 MSK 2019","Thu Aug 15 12:00:25 MSK 2019","143","","","","","","Существующие : Справочник.ИдентификаторыСервисовСопровождения.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:00:09 MSK 2019","Thu Aug 15 12:00:10 MSK 2019","203","","","","","","Новые : Справочник.ГруппыДоступа.Форма.ФормаГруппы","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 11:59:56 MSK 2019","Thu Aug 15 11:59:56 MSK 2019","376","","","","","","Новые : Справочник.БанковскиеСчетаОрганизаций.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:00:03 MSK 2019","Thu Aug 15 12:00:03 MSK 2019","703","","","","","","Списки : Справочник.ВидыКонтактнойИнформации.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:02:56 MSK 2019","Thu Aug 15 12:02:57 MSK 2019","297","","","","","","Новые : Документ.ПакетОбменСБанками.Форма.ФормаДокумента","ТестДолжен_ОткрытьФормуНовогоДокумента"
"broken","Thu Aug 15 12:09:28 MSK 2019","Thu Aug 15 12:09:28 MSK 2019","12","","","","","","РегистрСведений.СвойстваЛокальныхКомпьютеровДляОблачногоАрхива: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:02:01 MSK 2019","Thu Aug 15 12:02:01 MSK 2019","172","","","","","","Новые : Справочник.Сотрудники.Форма.ФормаГруппы","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:11:02 MSK 2019","Thu Aug 15 12:11:02 MSK 2019","3","","","","","","Константа.ДетализироватьОбновлениеИБВЖурналеРегистрации: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:24 MSK 2019","Thu Aug 15 12:00:24 MSK 2019","109","","","","","","Существующие : Справочник.ИдентификаторыОбъектовМетаданных.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:02:03 MSK 2019","Thu Aug 15 12:02:03 MSK 2019","234","","","","","","Списки : Справочник.СтраныМира.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:08:43 MSK 2019","Thu Aug 15 12:08:43 MSK 2019","3","","","","","","РегистрСведений.АналитикаУчетаНоменклатуры: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:09:07 MSK 2019","Thu Aug 15 12:09:07 MSK 2019","9","","","","","","РегистрСведений.Меркурий_СвязиХСИПредприятий: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:23 MSK 2019","Thu Aug 15 12:00:23 MSK 2019","166","","","","","","Новые : Справочник.ЗначенияСвойствОбъектовИерархия.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:03:04 MSK 2019","Thu Aug 15 12:03:04 MSK 2019","265","","","","","","Списки : Документ.ПереносДоходовИРасходов.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:03:54 MSK 2019","Thu Aug 15 12:03:55 MSK 2019","494","","","","","","Обработка.РегистрацияИзмененийДляОбменаДанными.Форма.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:04:03 MSK 2019","Thu Aug 15 12:04:03 MSK 2019","203","","","","","","Обработка.УправлениеПолнотекстовымПоискомИИзвлечениемТекстов.Форма.УправлениеПолнотекстовымПоискомИИзвлечениемТекстов","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:00:40 MSK 2019","Thu Aug 15 12:00:40 MSK 2019","203","","","","","","Списки : Справочник.Меркурий_КлассификаторПродукции.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:04:19 MSK 2019","Thu Aug 15 12:04:19 MSK 2019","381","","","","","","Отчет.ЕГАИС_НесоответствияПроданногоТовараИСчитаннойМарки.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:02:41 MSK 2019","Thu Aug 15 12:02:41 MSK 2019","206","","","","","","Существующие : Документ.ЗаявкаНаВыдачуДенегВПодотчет.Форма.ФормаДокумента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаДокумента"
"passed","Thu Aug 15 12:03:26 MSK 2019","Thu Aug 15 12:03:26 MSK 2019","586","","","","","","Новые : Документ.Счет.Форма.ФормаДокумента","ТестДолжен_ОткрытьФормуНовогоДокумента"
"passed","Thu Aug 15 12:04:52 MSK 2019","Thu Aug 15 12:04:52 MSK 2019","3","","","","","","Константа.ЗапрещатьЗагрузкуФайловПоРасширению: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:01:48 MSK 2019","Thu Aug 15 12:01:48 MSK 2019","156","","","","","","Новые : Справочник.ПрофилиКассиров.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:10:32 MSK 2019","Thu Aug 15 12:10:32 MSK 2019","3","","","","","","РегистрСведений.УдалитьВерсииПодсистем: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:08:37 MSK 2019","Thu Aug 15 12:08:37 MSK 2019","3","","","","","","Справочник.Контрагенты: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:02:47 MSK 2019","Thu Aug 15 12:02:48 MSK 2019","438","","","","","","Существующие : Документ.Меркурий_Запрос.Форма.ФормаДокумента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаДокумента"
"passed","Thu Aug 15 12:02:28 MSK 2019","Thu Aug 15 12:02:28 MSK 2019","198","","","","","","Списки : Документ.ДатаМобайл_АктПостановкиНаБаланс.Форма.ФормаВыбора","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:00:25 MSK 2019","Thu Aug 15 12:00:25 MSK 2019","172","","","","","","Списки : Справочник.ИдентификаторыСервисовСопровождения.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:05:37 MSK 2019","Thu Aug 15 12:05:37 MSK 2019","3","","","","","","Константа.УчитыватьАлкоголь: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:10:14 MSK 2019","Thu Aug 15 12:10:14 MSK 2019","3","","","","","","РегистрСведений.СостоянияОбменовДанными: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:03:06 MSK 2019","Thu Aug 15 12:03:06 MSK 2019","594","","","","","","Новые : Документ.ПересчетТоваров.Форма.ФормаДокумента","ТестДолжен_ОткрытьФормуНовогоДокумента"
"passed","Thu Aug 15 12:06:28 MSK 2019","Thu Aug 15 12:06:28 MSK 2019","4","","","","","","РегистрСведений.УдалитьПраваПоЗначениямДоступа: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:05:26 MSK 2019","Thu Aug 15 12:05:26 MSK 2019","8","","","","","","Справочник.Меркурий_ТипыДокументов: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:00:37 MSK 2019","Thu Aug 15 12:00:37 MSK 2019","297","","","","","","Новые : Справочник.МаркетинговыеАкции.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:00:51 MSK 2019","Thu Aug 15 12:00:51 MSK 2019","125","","","","","","Существующие : Справочник.Меркурий_ТипыВСД.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu Aug 15 12:04:00 MSK 2019","Thu Aug 15 12:04:00 MSK 2019","162","","","","","","Обработка.Тест2DСканера.Форма.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:00:34 MSK 2019","Thu Aug 15 12:00:34 MSK 2019","265","","","","","","Списки : Справочник.Контрагенты.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:00:06 MSK 2019","Thu Aug 15 12:00:06 MSK 2019","141","","","","","","Существующие : Справочник.ВидыПодарочныхСертификатов.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуСуществующегоЭлементаСправочника"
"broken","Thu Aug 15 12:08:11 MSK 2019","Thu Aug 15 12:08:11 MSK 2019","11","","","","","","РегистрСведений.ПсевдонимыПредопределенныхУзлов: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:03:27 MSK 2019","Thu Aug 15 12:03:27 MSK 2019","315","","","","","","Списки : Документ.Счет.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:01:01 MSK 2019","Thu Aug 15 12:01:32 MSK 2019","31129","","","","","","Новые : Справочник.Номенклатура.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:07:02 MSK 2019","Thu Aug 15 12:07:02 MSK 2019","3","","","","","","Документ.ПереоценкаКомиссионногоТовара: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:11:00 MSK 2019","Thu Aug 15 12:11:00 MSK 2019","8","","","","","","Константа.Меркурий_ПараметрВходаЗапросСправочников: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:08:45 MSK 2019","Thu Aug 15 12:08:45 MSK 2019","4","","","","","","Константа.ИспользоватьСервисСПАРКРиски: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:08:44 MSK 2019","Thu Aug 15 12:08:44 MSK 2019","3","","","","","","Справочник.ЛицензииАлкоголь: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:01:55 MSK 2019","Thu Aug 15 12:01:55 MSK 2019","235","","","","","","Списки : Справочник.Скидки.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:02:03 MSK 2019","Thu Aug 15 12:02:04 MSK 2019","281","","","","","","Новые : Справочник.СхемыРасчетаРетроБонусов.Форма.ФормаЭлемента","ТестДолжен_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu Aug 15 12:08:37 MSK 2019","Thu Aug 15 12:08:37 MSK 2019","3","","","","","","Справочник.ДатаМобайл_НовыеТовары: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 11:59:58 MSK 2019","Thu Aug 15 11:59:58 MSK 2019","248","","","","","","Списки : Справочник.Валюты.Форма.ФормаСписка","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:07:36 MSK 2019","Thu Aug 15 12:07:36 MSK 2019","3","","","","","","Константа.ИспользоватьДополнительныеОтчетыИОбработки: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:10:26 MSK 2019","Thu Aug 15 12:10:26 MSK 2019","9","","","","","","РегистрСведений.Меркурий_ЗапросыВСДЗаПериодПорции: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:02:22 MSK 2019","Thu Aug 15 12:02:22 MSK 2019","253","","","","","","Списки : Документ.ВводНачальныхОстатков.Форма.ФормаВыбора","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:04:22 MSK 2019","Thu Aug 15 12:04:23 MSK 2019","665","","","","","","Отчет.ЗаказыПланФакт.Форма","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:00:49 MSK 2019","Thu Aug 15 12:00:49 MSK 2019","172","","","","","","Списки : Справочник.Меркурий_СпособыХраненияПриПеревозке.Форма.ФормаВыбора","ТестДолжен_ОткрытьФормуПоПолномуИмениФормы"
"passed","Thu Aug 15 12:07:38 MSK 2019","Thu Aug 15 12:07:38 MSK 2019","4","","","","","","Справочник.РабочиеМеста: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:09:32 MSK 2019","Thu Aug 15 12:09:32 MSK 2019","6","","","","","","РегистрСведений.Диадок_СтатусыДокументов: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
"passed","Thu Aug 15 12:09:56 MSK 2019","Thu Aug 15 12:09:56 MSK 2019","4","","","","","","РегистрСведений.УдалитьЗамерыВремени: Проверка доступа на Чтение Не-Администраторами","Тест_ПроверитьНеАдминистраторскиеПраваНаЧтение"
